congress,chamber,bioguide,last_name,state,district,party,votes,agree_pct,predicted_agree,net_trump_vote
115,house,K000385,Kelly,IL,2,D,95,0.1368421052631579,0.164812,-58.9
116,house,K000385,Kelly,IL,2,D,35,0,1.959e-4,-58.9
0,house,K000386,Katko,NY,24,Republican,127,0.7795275590551181,0.49056376,-3.6
115,house,K000386,Katko,NY,24,R,95,0.9052631578947369,0.61475743,-3.6
116,house,K000386,Katko,NY,24,R,32,0.40625,0.12186381,-3.6
0,house,K000387,Knight,CA,25,Republican,95,0.9894736842105263,0.54804279,-6.7
115,house,K000387,Knight,CA,25,R,95,0.9894736842105263,0.54804279,-6.7
0,house,K000388,Kelly,MS,1,Republican,130,0.9461538461538461,0.95236748,33
115,house,K000388,Kelly,MS,1,R,95,0.9263157894736842,0.94833029,33
116,house,K000388,Kelly,MS,1,R,35,1,0.96332558,33
0,house,K000389,Khanna,CA,17,Democrat,129,0.11627906976744186,0.12293855,-53.4
115,house,K000389,Khanna,CA,17,D,94,0.1595744680851064,0.16856779,-53.4
116,house,K000389,Khanna,CA,17,D,35,0,3.9143e-4,-53.4
0,house,K000390,Kihuen,NV,4,Democrat,94,0.22340425531914893,0.5880386,-4.9
115,house,K000390,Kihuen,NV,4,D,94,0.22340425531914893,0.5880386,-4.9
0,house,K000391,Krishnamoorthi,IL,8,Democrat,130,0.19230769230769232,0.22655929,-21.7
115,house,K000391,Krishnamoorthi,IL,8,D,95,0.2631578947368421,0.30505045,-21.7
116,house,K000391,Krishnamoorthi,IL,8,D,35,0,0.01351187,-21.7
0,house,K000392,Kustoff,TN,8,Republican,129,0.9457364341085271,0.95494953,35.6
115,house,K000392,Kustoff,TN,8,R,96,0.9270833333333334,0.94985004,35.6
116,house,K000392,Kustoff,TN,8,R,33,1,0.96978439,35.6
0,house,K000394,Kim,NJ,3,Democrat,35,0,0.4401648,6.2
116,house,K000394,Kim,NJ,3,D,35,0,0.4401648,6.2
0,house,K000395,Keller,PA,12,Republican,7,1,0.983695,36.4
116,house,K000395,Keller,PA,12,R,7,1,0.983695,36.4
0,house,L000263,Levin,MI,9,Democrat,95,0.17894736842105263,0.52481513,-7.8
115,house,L000263,Levin,MI,9,D,95,0.17894736842105263,0.52481513,-7.8
0,house,L000287,Lewis,GA,5,Democrat,128,0.078125,0.10911107,-73.1
115,house,L000287,Lewis,GA,5,D,93,0.10752688172043011,0.15016381,-73.1
116,house,L000287,Lewis,GA,5,D,35,0,2.807e-5,-73.1
0,house,L000397,Lofgren,CA,19,Democrat,130,0.13846153846153847,0.12968351,-51.4
115,house,L000397,Lofgren,CA,19,D,95,0.18947368421052632,0.17727743,-51.4
116,house,L000397,Lofgren,CA,19,D,35,0,5.0002e-4,-51.4
0,house,L000480,Lowey,NY,17,Democrat,129,0.13953488372093023,0.23392874,-20.2
115,house,L000480,Lowey,NY,17,D,94,0.19148936170212766,0.31515293,-20.2
116,house,L000480,Lowey,NY,17,D,35,0,0.01578376,-20.2
0,house,L000491,Lucas,OK,3,Republican,128,0.9765625,0.95859145,52.7
115,house,L000491,Lucas,OK,3,R,96,0.9895833333333334,0.94942651,52.7
116,house,L000491,Lucas,OK,3,R,32,0.9375,0.9860863,52.7
0,house,L000551,Lee,CA,13,Democrat,129,0.07751937984496124,0.10029142,-80.6
115,house,L000551,Lee,CA,13,D,94,0.09574468085106383,0.13763061,-80.6
116,house,L000551,Lee,CA,13,D,35,0.02857142857142857,9.01e-6,-80.6
0,house,L000554,LoBiondo,NJ,2,Republican,96,0.8229166666666666,0.77924459,4.6
115,house,L000554,LoBiondo,NJ,2,R,96,0.8229166666666666,0.77924459,4.6
0,house,L000557,Larson,CT,1,Democrat,126,0.19047619047619047,0.21206652,-23.1
115,house,L000557,Larson,CT,1,D,91,0.26373626373626374,0.28913535,-23.1
116,house,L000557,Larson,CT,1,D,35,0,0.01168756,-23.1
0,house,L000559,Langevin,RI,2,Democrat,129,0.20155038759689922,0.41119515,-7.1
115,house,L000559,Langevin,RI,2,D,94,0.26595744680851063,0.53826597,-7.1
116,house,L000559,Langevin,RI,2,D,35,0.02857142857142857,0.06991924,-7.1
0,house,L000560,Larsen,WA,2,Democrat,130,0.16153846153846155,0.22353757,-22.1
115,house,L000560,Larsen,WA,2,D,95,0.22105263157894736,0.30111747,-22.1
116,house,L000560,Larsen,WA,2,D,35,0,0.01296355,-22.1
0,house,L000562,Lynch,MA,8,Democrat,128,0.2265625,0.19586359,-26
115,house,L000562,Lynch,MA,8,D,93,0.3118279569892473,0.26632245,-26
116,house,L000562,Lynch,MA,8,D,35,0,0.00864435,-26
0,house,L000563,Lipinski,IL,3,Democrat,128,0.3046875,0.2872593,-15.3
115,house,L000563,Lipinski,IL,3,D,93,0.40860215053763443,0.38542982,-15.3
116,house,L000563,Lipinski,IL,3,D,35,0.02857142857142857,0.02640622,-15.3
0,house,L000564,Lamborn,CO,5,Republican,131,0.9389312977099237,0.93486778,24
115,house,L000564,Lamborn,CO,5,R,96,0.9270833333333334,0.93722969,24
116,house,L000564,Lamborn,CO,5,R,35,0.9714285714285714,0.92838941,24
0,house,L000565,Loebsack,IA,2,Democrat,130,0.26153846153846155,0.65449315,4.1
115,house,L000565,Loebsack,IA,2,D,95,0.35789473684210527,0.76860161,4.1
116,house,L000565,Loebsack,IA,2,D,35,0,0.34477019,4.1
0,house,L000566,Latta,OH,5,Republican,131,0.9618320610687023,0.93834551,25.1
115,house,L000566,Latta,OH,5,R,96,0.9583333333333334,0.93955518,25.1
116,house,L000566,Latta,OH,5,R,35,0.9714285714285714,0.93502756,25.1
0,house,L000567,Lance,NJ,7,Republican,96,0.8645833333333334,0.67152862,-1.1
115,house,L000567,Lance,NJ,7,R,96,0.8645833333333334,0.67152862,-1.1
0,house,L000569,Luetkemeyer,MO,3,Republican,129,0.9767441860465116,0.95633019,39
115,house,L000569,Luetkemeyer,MO,3,R,94,0.9787234042553191,0.94964833,39
116,house,L000569,Luetkemeyer,MO,3,R,35,0.9714285714285714,0.97427577,39
0,house,L000570,Luján,NM,3,Democrat,130,0.13076923076923078,0.29155342,-15.1
115,house,L000570,Luján,NM,3,D,95,0.17894736842105263,0.38902769,-15.1
116,house,L000570,Luján,NM,3,D,35,0,0.0269804,-15.1
0,house,L000573,Labrador,ID,1,Republican,83,0.8313253012048193,0.95378894,38.3
115,house,L000573,Labrador,ID,1,R,83,0.8313253012048193,0.95378894,38.3
0,house,L000576,Long,MO,7,Republican,123,0.943089430894309,0.96036811,45.7
115,house,L000576,Long,MO,7,R,88,0.9318181818181818,0.95179303,45.7
116,house,L000576,Long,MO,7,R,35,0.9714285714285714,0.98192832,45.7
0,house,L000578,LaMalfa,CA,1,Republican,130,0.9461538461538461,0.91385231,19.7
115,house,L000578,LaMalfa,CA,1,R,95,0.9578947368421052,0.92334073,19.7
116,house,L000578,LaMalfa,CA,1,R,35,0.9142857142857143,0.88809802,19.7
0,house,L000579,Lowenthal,CA,47,Democrat,127,0.11811023622047244,0.16945712,-31.6
115,house,L000579,Lowenthal,CA,47,D,92,0.16304347826086957,0.23210516,-31.6
116,house,L000579,Lowenthal,CA,47,D,35,0,0.00478226,-31.6
0,house,L000580,Lujan Grisham,NM,1,Democrat,88,0.25,0.36514625,-16.5
115,house,L000580,Lujan Grisham,NM,1,D,88,0.25,0.36514625,-16.5
0,house,L000581,Lawrence,MI,14,Democrat,127,0.13385826771653545,0.11326121,-60.9
115,house,L000581,Lawrence,MI,14,D,93,0.1827956989247312,0.15466364,-60.9
116,house,L000581,Lawrence,MI,14,D,34,0,1.338e-5,-60.9
0,house,L000582,Lieu,CA,33,Democrat,124,0.14516129032258066,0.13745991,-41.3
115,house,L000582,Lieu,CA,33,D,89,0.20224719101123595,0.19087253,-41.3
116,house,L000582,Lieu,CA,33,D,35,0,0.00163925,-41.3
0,house,L000583,Loudermilk,GA,11,Republican,126,0.9126984126984127,0.94232363,25
115,house,L000583,Loudermilk,GA,11,R,93,0.8817204301075269,0.93807485,25
116,house,L000583,Loudermilk,GA,11,R,33,1,0.95429747,25
0,house,L000584,Love,UT,4,Republican,94,0.9574468085106383,0.81104426,6.7
115,house,L000584,Love,UT,4,R,94,0.9574468085106383,0.81104426,6.7
0,house,L000585,LaHood,IL,18,Republican,130,0.9538461538461539,0.94367671,27.3
115,house,L000585,LaHood,IL,18,R,96,0.9479166666666666,0.94325825,27.3
116,house,L000585,LaHood,IL,18,R,34,0.9705882352941176,0.94485825,27.3
0,house,L000586,Lawson,FL,5,Democrat,124,0.27419354838709675,0.20487575,-25.4
115,house,L000586,Lawson,FL,5,D,90,0.37777777777777777,0.27869439,-25.4
116,house,L000586,Lawson,FL,5,D,34,0,0.00947345,-25.4
0,house,L000587,Lewis,MN,2,Republican,93,0.9032258064516129,0.71555471,1.2
115,house,L000587,Lewis,MN,2,R,93,0.9032258064516129,0.71555471,1.2
0,house,L000588,Lamb,PA,17,Democrat,60,0.2833333333333333,0.55112372,2.6
115,house,L000588,Lamb,PA,18,D,25,0.68,0.92584441,19.6
116,house,L000588,Lamb,PA,17,D,35,0,0.28346608,2.6
0,house,L000589,Lesko,AZ,8,Republican,60,0.9666666666666667,0.91548153,21.1
115,house,L000589,Lesko,AZ,8,R,25,0.92,0.93098534,21.1
116,house,L000589,Lesko,AZ,8,R,35,1,0.90440739,21.1
0,house,L000590,Lee,NV,3,Democrat,35,0,0.22660716,1
116,house,L000590,Lee,NV,3,D,35,0,0.22660716,1
0,house,L000591,Luria,VA,2,Democrat,35,0,0.31528466,3.4
116,house,L000591,Luria,VA,2,D,35,0,0.31528466,3.4
0,house,L000592,Levin,MI,9,Democrat,35,0,0.0636993,-7.8
116,house,L000592,Levin,MI,9,D,35,0,0.0636993,-7.8
0,house,L000593,Levin,CA,49,Democrat,35,0,0.06627639,-7.5
116,house,L000593,Levin,CA,49,D,35,0,0.06627639,-7.5
0,house,M000087,Maloney,NY,12,Democrat,128,0.125,0.11182131,-69.8
115,house,M000087,Maloney,NY,12,D,94,0.1702127659574468,0.15225052,-69.8
116,house,M000087,Maloney,NY,12,D,34,0,4.643e-5,-69.8
0,house,M000312,McGovern,MA,2,Democrat,129,0.10077519379844961,0.24567072,-19.4
115,house,M000312,McGovern,MA,2,D,94,0.13829787234042554,0.33075806,-19.4
116,house,M000312,McGovern,MA,2,D,35,0,0.01715043,-19.4
0,house,M001137,Meeks,NY,5,Democrat,124,0.1774193548387097,0.11274441,-73
115,house,M001137,Meeks,NY,5,D,93,0.23655913978494625,0.15031528,-73
116,house,M001137,Meeks,NY,5,D,31,0,3.182e-5,-73
0,house,M001143,McCollum,MN,4,Democrat,129,0.12403100775193798,0.17687747,-30.9
115,house,M001143,McCollum,MN,4,D,94,0.1702127659574468,0.24081699,-30.9
116,house,M001143,McCollum,MN,4,D,35,0,0.00515419,-30.9
0,house,M001151,Murphy,PA,18,Republican,48,0.9791666666666666,0.93314248,19.6
115,house,M001151,Murphy,PA,18,R,48,0.9791666666666666,0.93314248,19.6
0,house,M001156,McHenry,NC,10,Republican,129,0.9767441860465116,0.93921297,24.6
115,house,M001156,McHenry,NC,10,R,94,0.9893617021276596,0.94184596,24.6
116,house,M001156,McHenry,NC,10,R,35,0.9428571428571428,0.93214153,24.6
0,house,M001157,McCaul,TX,10,Republican,131,0.9770992366412213,0.77252448,9.1
115,house,M001157,McCaul,TX,10,R,96,0.9895833333333334,0.843801,9.1
116,house,M001157,McCaul,TX,10,R,35,0.9428571428571428,0.57702315,9.1
0,house,M001158,Marchant,TX,24,Republican,128,0.953125,0.70637135,6.2
115,house,M001158,Marchant,TX,24,R,94,0.9468085106382979,0.80261462,6.2
116,house,M001158,Marchant,TX,24,R,34,0.9705882352941176,0.44028703,6.2
0,house,M001159,McMorris Rodgers,WA,5,Republican,131,0.9618320610687023,0.84575089,13.1
115,house,M001159,McMorris Rodgers,WA,5,R,96,0.9791666666666666,0.88456487,13.1
116,house,M001159,McMorris Rodgers,WA,5,R,35,0.9142857142857143,0.73928968,13.1
0,house,M001160,Moore,WI,4,Democrat,126,0.07936507936507936,0.12405058,-52.2
115,house,M001160,Moore,WI,4,D,91,0.10989010989010989,0.1715879,-52.2
116,house,M001160,Moore,WI,4,D,35,0,4.5356e-4,-52.2
0,house,M001163,Matsui,CA,6,Democrat,130,0.13076923076923078,0.13997222,-44.8
115,house,M001163,Matsui,CA,6,D,95,0.17894736842105263,0.19113716,-44.8
116,house,M001163,Matsui,CA,6,D,35,0,0.0010959399999999999,-44.8
0,house,M001165,McCarthy,CA,23,Republican,129,0.9844961240310077,0.92695496,22
115,house,M001165,McCarthy,CA,23,R,94,0.9893617021276596,0.93212444,22
116,house,M001165,McCarthy,CA,23,R,35,0.9714285714285714,0.9130712,22
0,house,M001166,McNerney,CA,9,Democrat,125,0.144,0.25561923,-18.6
115,house,M001166,McNerney,CA,9,D,93,0.1935483870967742,0.33711946,-18.6
116,house,M001166,McNerney,CA,9,D,32,0,0.01875917,-18.6
0,house,M001177,McClintock,CA,4,Republican,130,0.8538461538461538,0.86756822,14.7
115,house,M001177,McClintock,CA,4,R,95,0.8105263157894737,0.89659049,14.7
116,house,M001177,McClintock,CA,4,R,35,0.9714285714285714,0.78879348,14.7
0,house,M001179,Marino,PA,12,Republican,96,0.9791666666666666,0.95480231,36.4
115,house,M001179,Marino,PA,10,R,91,0.978021978021978,0.95231987,36
116,house,M001179,Marino,PA,12,R,5,1,0.99998273,36.4
0,house,M001180,McKinley,WV,1,Republican,131,0.9694656488549618,0.95797239,41.6
115,house,M001180,McKinley,WV,1,R,96,0.9791666666666666,0.95079332,41.6
116,house,M001180,McKinley,WV,1,R,35,0.9428571428571428,0.97766354,41.6
0,house,M001181,Meehan,PA,7,Republican,71,0.8873239436619719,0.6253992,-2.3
115,house,M001181,Meehan,PA,7,R,71,0.8873239436619719,0.6253992,-2.3
0,house,M001184,Massie,KY,4,Republican,128,0.6796875,0.95906807,35.9
115,house,M001184,Massie,KY,4,R,96,0.625,0.94994826,35.9
116,house,M001184,Massie,KY,4,R,32,0.84375,0.98642748,35.9
0,house,M001185,Maloney,NY,18,Democrat,128,0.2578125,0.59833352,1.9
115,house,M001185,Maloney,NY,18,D,93,0.3548387096774194,0.72662854,1.9
116,house,M001185,Maloney,NY,18,D,35,0,0.2574353,1.9
0,house,M001187,Meadows,NC,11,Republican,128,0.8984375,0.95402098,29.2
115,house,M001187,Meadows,NC,11,R,93,0.8924731182795699,0.95450611,29.2
116,house,M001187,Meadows,NC,11,R,35,0.9142857142857143,0.9527319,29.2
0,house,M001188,Meng,NY,6,Democrat,127,0.14960629921259844,0.16455838,-33
115,house,M001188,Meng,NY,6,D,93,0.20430107526881722,0.2231871,-33
116,house,M001188,Meng,NY,6,D,34,0,0.00419158,-33
0,house,M001189,Messer,IN,6,Republican,92,0.9456521739130435,0.95631348,40.3
115,house,M001189,Messer,IN,6,R,92,0.9456521739130435,0.95631348,40.3
0,house,M001190,Mullin,OK,2,Republican,127,0.937007874015748,0.95864161,50.1
115,house,M001190,Mullin,OK,2,R,94,0.925531914893617,0.94953171,50.1
116,house,M001190,Mullin,OK,2,R,33,0.9696969696969697,0.98459103,50.1
0,house,M001193,MacArthur,NJ,3,Republican,96,0.9479166666666666,0.80450741,6.2
115,house,M001193,MacArthur,NJ,3,R,96,0.9479166666666666,0.80450741,6.2
0,house,M001194,Moolenaar,MI,4,Republican,131,0.9770992366412213,0.93744998,24.8
115,house,M001194,Moolenaar,MI,4,R,96,0.9895833333333334,0.93895541,24.8
116,house,M001194,Moolenaar,MI,4,R,35,0.9428571428571428,0.93332081,24.8
0,house,M001195,Mooney,WV,2,Republican,131,0.8702290076335878,0.95545995,36.4
115,house,M001195,Mooney,WV,2,R,96,0.84375,0.95009742,36.4
116,house,M001195,Mooney,WV,2,R,35,0.9428571428571428,0.97016862,36.4
0,house,M001196,Moulton,MA,6,Democrat,126,0.1746031746031746,0.26773564,-17.9
115,house,M001196,Moulton,MA,6,D,94,0.23404255319148937,0.35149174,-17.9
116,house,M001196,Moulton,MA,6,D,32,0,0.02170209,-17.9
115,house,M001197,McSally,AZ,2,R,96,0.96875,0.59050485,-4.9
0,house,M001198,Marshall,KS,1,Republican,129,0.9844961240310077,0.95828425,45
115,house,M001198,Marshall,KS,1,R,96,0.9791666666666666,0.95065581,45
116,house,M001198,Marshall,KS,1,R,33,1,0.98047606,45
0,house,M001199,Mast,FL,18,Republican,124,0.9274193548387096,0.79029958,9.2
115,house,M001199,Mast,FL,18,R,96,0.9270833333333334,0.84500573,9.2
116,house,M001199,Mast,FL,18,R,28,0.9285714285714286,0.60273565,9.2
0,house,M001200,McEachin,VA,4,Democrat,123,0.15447154471544716,0.23269676,-21.6
115,house,M001200,McEachin,VA,4,D,92,0.20652173913043478,0.30622935,-21.6
116,house,M001200,McEachin,VA,4,D,31,0,0.01447101,-21.6
0,house,M001201,Mitchell,MI,10,Republican,131,0.9694656488549618,0.95172145,32.2
115,house,M001201,Mitchell,MI,10,R,96,0.96875,0.94819192,32.2
116,house,M001201,Mitchell,MI,10,R,35,0.9714285714285714,0.96140245,32.2
0,house,M001202,Murphy,FL,7,Democrat,130,0.36923076923076925,0.40954086,-7.3
115,house,M001202,Murphy,FL,7,D,95,0.5052631578947369,0.53534688,-7.3
116,house,M001202,Murphy,FL,7,D,35,0,0.06806738,-7.3
0,house,M001203,Malinowski,NJ,7,Democrat,35,0,0.16646799,-1.1
116,house,M001203,Malinowski,NJ,7,D,35,0,0.16646799,-1.1
0,house,M001204,Meuser,PA,9,Republican,34,0.9705882352941176,0.96453226,34
116,house,M001204,Meuser,PA,9,R,34,0.9705882352941176,0.96453226,34
0,house,M001205,Miller,WV,3,Republican,35,1,0.98481499,49.2
116,house,M001205,Miller,WV,3,R,35,1,0.98481499,49.2
0,house,M001206,Morelle,NY,25,Democrat,38,0.05263157894736842,0.07386231,-16.4
115,house,M001206,Morelle,NY,25,D,3,0.6666666666666666,0.66161867,-16.4
116,house,M001206,Morelle,NY,25,D,35,0,0.02348319,-16.4
0,house,M001207,Mucarsel-Powell,FL,26,Democrat,35,0,0.0237335,-16.3
116,house,M001207,Mucarsel-Powell,FL,26,D,35,0,0.0237335,-16.3
0,house,M001208,McBath,GA,6,Democrat,35,0,0.24336072,1.5
116,house,M001208,McBath,GA,6,D,35,0,0.24336072,1.5
0,house,M001209,McAdams,UT,4,Democrat,35,0.11428571428571428,0.46382931,6.7
116,house,M001209,McAdams,UT,4,D,35,0.11428571428571428,0.46382931,6.7
0,house,N000002,Nadler,NY,10,Democrat,127,0.12598425196850394,0.1226686,-59.5
115,house,N000002,Nadler,NY,10,D,92,0.17391304347826086,0.16926702,-59.5
116,house,N000002,Nadler,NY,10,D,35,0,1.8133e-4,-59.5
0,house,N000015,Neal,MA,1,Democrat,127,0.14960629921259844,0.23690693,-20.7
115,house,N000015,Neal,MA,1,D,94,0.20212765957446807,0.3147331,-20.7
116,house,N000015,Neal,MA,1,D,33,0,0.01522028,-20.7
0,house,N000127,Nolan,MN,8,Democrat,90,0.2777777777777778,0.90370778,15.6
115,house,N000127,Nolan,MN,8,D,90,0.2777777777777778,0.90370778,15.6
0,house,N000179,Napolitano,CA,32,Democrat,116,0.11206896551724138,0.16123575,-38.9
115,house,N000179,Napolitano,CA,32,D,81,0.16049382716049382,0.22997677,-38.9
116,house,N000179,Napolitano,CA,32,D,35,0,0.00214939,-38.9
0,house,N000181,Nunes,CA,22,Republican,126,0.9761904761904762,0.77834627,9.5
115,house,N000181,Nunes,CA,22,R,92,0.9891304347826086,0.84638891,9.5
116,house,N000181,Nunes,CA,22,R,34,0.9411764705882353,0.59423091,9.5
0,house,N000184,Noem,SD,0,Republican,90,0.9222222222222223,0.94601119,29.79332222
115,house,N000184,Noem,SD,0,R,90,0.9222222222222223,0.94601119,29.79332222
0,house,N000188,Norcross,NJ,1,Democrat,127,0.14960629921259844,0.206486,-24.5
115,house,N000188,Norcross,NJ,1,D,92,0.20652173913043478,0.28119553,-24.5
116,house,N000188,Norcross,NJ,1,D,35,0,0.01010665,-24.5
0,house,N000189,Newhouse,WA,4,Republican,125,0.944,0.93135796,22.8
115,house,N000189,Newhouse,WA,4,R,90,0.9666666666666667,0.93586015,22.8
116,house,N000189,Newhouse,WA,4,R,35,0.8857142857142857,0.91978092,22.8
0,house,N000190,Norman,SC,5,Republican,97,0.8969072164948454,0.88715865,18.5
115,house,N000190,Norman,SC,5,R,62,0.8387096774193549,0.89640151,18.5
116,house,N000190,Norman,SC,5,R,35,1,0.87078558,18.5
0,house,N000191,Neguse,CO,2,Democrat,35,0,0.01408338,-21.3
116,house,N000191,Neguse,CO,2,D,35,0,0.01408338,-21.3
0,house,O000168,Olson,TX,22,Republican,126,0.9682539682539683,0.75046901,7.9
115,house,O000168,Olson,TX,22,R,94,0.9680851063829787,0.82769772,7.9
116,house,O000168,Olson,TX,22,R,32,0.96875,0.52360969,7.9
0,house,O000170,O’Rourke,TX,16,Democrat,93,0.3010752688172043,0.18773679,-40.7
115,house,O000170,O’Rourke,TX,16,D,93,0.3010752688172043,0.18773679,-40.7
0,house,O000171,O’Halleran,AZ,1,Democrat,131,0.3969465648854962,0.58605125,1.1
115,house,O000171,O’Halleran,AZ,1,D,96,0.5416666666666666,0.71590437,1.1
116,house,O000171,O’Halleran,AZ,1,D,35,0,0.22988267,1.1
0,house,O000172,Ocasio-Cortez,NY,14,Democrat,35,0.17142857142857143,2.2266e-4,-57.9
116,house,O000172,Ocasio-Cortez,NY,14,D,35,0.17142857142857143,2.2266e-4,-57.9
0,house,O000173,Omar,MN,5,Democrat,35,0.08571428571428572,3.1307e-4,-55.2
116,house,O000173,Omar,MN,5,D,35,0.08571428571428572,3.1307e-4,-55.2
0,house,P000034,Pallone,NJ,6,Democrat,130,0.08461538461538462,0.28554058,-15.6
115,house,P000034,Pallone,NJ,6,D,95,0.11578947368421053,0.38131897,-15.6
116,house,P000034,Pallone,NJ,6,D,35,0,0.02557064,-15.6
0,house,P000096,Pascrell,NJ,9,Democrat,128,0.15625,0.17309279,-31.2
115,house,P000096,Pascrell,NJ,9,D,93,0.21505376344086022,0.2363567,-31.2
116,house,P000096,Pascrell,NJ,9,D,35,0,0.00499155,-31.2
0,house,P000197,Pelosi,CA,12,Democrat,107,0.17757009345794392,0.12665384,-77.5
115,house,P000197,Pelosi,CA,12,D,91,0.2087912087912088,0.14891712,-77.5
116,house,P000197,Pelosi,CA,12,D,16,0,3.146e-5,-77.5
0,house,P000258,Peterson,MN,7,Democrat,126,0.5238095238095238,0.9495366,30.8
115,house,P000258,Peterson,MN,7,D,91,0.6703296703296703,0.94640676,30.8
116,house,P000258,Peterson,MN,7,D,35,0.14285714285714285,0.95767416,30.8
0,house,P000523,Price,NC,4,Democrat,130,0.13846153846153847,0.14947369,-40
115,house,P000523,Price,NC,4,D,95,0.18947368421052632,0.20384318,-40
116,house,P000523,Price,NC,4,D,35,0,0.00189935,-40
0,house,P000588,Pearce,NM,2,Republican,93,0.8924731182795699,0.85549881,10.2
115,house,P000588,Pearce,NM,2,R,93,0.8924731182795699,0.85549881,10.2
0,house,P000592,Poe,TX,2,Republican,91,0.9230769230769231,0.84409092,9.3
115,house,P000592,Poe,TX,2,R,91,0.9230769230769231,0.84409092,9.3
0,house,P000593,Perlmutter,CO,7,Democrat,129,0.20930232558139536,0.33329653,-12
115,house,P000593,Perlmutter,CO,7,D,95,0.28421052631578947,0.44175252,-12
116,house,P000593,Perlmutter,CO,7,D,34,0,0.03025776,-12
0,house,P000594,Paulsen,MN,3,Republican,96,0.96875,0.49584968,-9.4
115,house,P000594,Paulsen,MN,3,R,96,0.96875,0.49584968,-9.4
0,house,P000597,Pingree,ME,1,Democrat,128,0.1328125,0.29391251,-14.8
115,house,P000597,Pingree,ME,1,D,93,0.1827956989247312,0.39403659,-14.8
116,house,P000597,Pingree,ME,1,D,35,0,0.02786853,-14.8
0,house,P000598,Polis,CO,2,Democrat,88,0.17045454545454544,0.29543414,-21.3
115,house,P000598,Polis,CO,2,D,88,0.17045454545454544,0.29543414,-21.3
0,house,P000599,Posey,FL,8,Republican,128,0.8984375,0.92198567,20.7
115,house,P000599,Posey,FL,8,R,93,0.8924731182795699,0.93021236,20.7
116,house,P000599,Posey,FL,8,R,35,0.9142857142857143,0.90012618,20.7
0,house,P000601,Palazzo,MS,4,Republican,126,0.9603174603174603,0.95970067,41.2
115,house,P000601,Palazzo,MS,4,R,92,0.9565217391304348,0.95348818,41.2
116,house,P000601,Palazzo,MS,4,R,34,0.9705882352941176,0.97651095,41.2
0,house,P000604,Payne,NJ,10,Democrat,114,0.08771929824561403,0.095353,-72.4
115,house,P000604,Payne,NJ,10,D,87,0.11494252873563218,0.12493285,-72.4
116,house,P000604,Payne,NJ,10,D,27,0,4.015e-5,-72.4
0,house,P000605,Perry,PA,10,Republican,129,0.8837209302325582,0.83469997,8.9
115,house,P000605,Perry,PA,4,R,95,0.8526315789473684,0.93069518,21.5
116,house,P000605,Perry,PA,10,R,34,0.9705882352941176,0.56647808,8.9
0,house,P000606,Pittenger,NC,9,Republican,91,0.978021978021978,0.87321864,11.6
115,house,P000606,Pittenger,NC,9,R,91,0.978021978021978,0.87321864,11.6
0,house,P000607,Pocan,WI,2,Democrat,121,0.09917355371900827,0.15743937,-36.8
115,house,P000607,Pocan,WI,2,D,86,0.12790697674418605,0.22040846,-36.8
116,house,P000607,Pocan,WI,2,D,35,0.02857142857142857,0.00271534,-36.8
0,house,P000608,Peters,CA,52,Democrat,129,0.2558139534883721,0.21745082,-22.5
115,house,P000608,Peters,CA,52,D,94,0.35106382978723405,0.29378561,-22.5
116,house,P000608,Peters,CA,52,D,35,0,0.01243738,-22.5
0,house,P000609,Palmer,AL,6,Republican,129,0.937984496124031,0.96570577,44.7
115,house,P000609,Palmer,AL,6,R,94,0.925531914893617,0.96001532999999994,44.7
116,house,P000609,Palmer,AL,6,R,35,0.9714285714285714,0.98098866,44.7
0,house,P000611,Poliquin,ME,2,Republican,95,0.968421052631579,0.85950077,10.3
115,house,P000611,Poliquin,ME,2,R,95,0.968421052631579,0.85950077,10.3
0,house,P000613,Panetta,CA,20,Democrat,131,0.20610687022900764,0.13524427,-47.2
115,house,P000613,Panetta,CA,20,D,96,0.28125,0.18425052,-47.2
116,house,P000613,Panetta,CA,20,D,35,0,8.2714e-4,-47.2
0,house,P000614,Pappas,NH,1,Democrat,35,0,0.24682377,1.6
116,house,P000614,Pappas,NH,1,D,35,0,0.24682377,1.6
0,house,P000615,Pence,IN,6,Republican,34,1,0.97855517,40.3
116,house,P000615,Pence,IN,6,R,34,1,0.97855517,40.3
0,house,P000616,Phillips,MN,3,Democrat,35,0,0.05190532,-9.4
116,house,P000616,Phillips,MN,3,D,35,0,0.05190532,-9.4
0,house,P000617,Pressley,MA,7,Democrat,35,0.08571428571428572,3.199e-5,-72.2
116,house,P000617,Pressley,MA,7,D,35,0.08571428571428572,3.199e-5,-72.2
0,house,P000618,Porter,CA,45,Democrat,35,0,0.08844969,-5.4
116,house,P000618,Porter,CA,45,D,35,0,0.08844969,-5.4
0,house,Q000023,Quigley,IL,5,Democrat,127,0.1732283464566929,0.13431315,-46.6
115,house,Q000023,Quigley,IL,5,D,93,0.23655913978494625,0.18308451,-46.6
116,house,Q000023,Quigley,IL,5,D,34,0,9.0914e-4,-46.6
0,house,R000395,Rogers,KY,5,Republican,124,0.9758064516129032,0.95695486,62.1
115,house,R000395,Rogers,KY,5,R,89,0.9887640449438202,0.94316321,62.1
116,house,R000395,Rogers,KY,5,R,35,0.9428571428571428,0.99202506,62.1
0,house,R000409,Rohrabacher,CA,48,Republican,95,0.8421052631578947,0.65805207,-1.7
